payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status,transaction_date,transaction_month,merchant_name,industry,merchant_country,merchant_size,merchant_risk_category,platform_type,reserve_rate,expected_monthly_volume,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,lifetime_value,dispute_id,dispute_date,dispute_reason,disputed_amount,dispute_fee,dispute_status,resolution_date,recovered_amount,net_dispute_loss,approved_flag,declined_flag,has_dispute,approved_amount,gross_processing_revenue,modelled_fraud_loss,modelled_nonfraud_dispute_loss
P0009353,"2025-12-29 09:17:43",M00028,C000584,96.15,AUD,1.55,Card,Debit,Visa,IT,IT,IT,Mobile,DEV000584,0,1,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,IT,2025-12-27,New,1,0,565,81.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,96.15,1.55,0.00,0.00
P0041062,"2025-12-29 09:18:28",M00037,C004661,28.81,EUR,0.60,"Digital Wallet",Debit,Mastercard,GB,FR,FR,Mobile,DEV004661,0,0,1,1,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,FR,2022-11-07,Loyal,93,0,1479,2306.46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,28.81,0.60,0.00,0.00
P0026677,"2025-12-29 09:24:59",M00068,C007665,775.86,GBP,11.06,Card,Debit,Visa,CA,CA,CA,Mobile,DEV007665,0,1,1,0,1,1,Successful,29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 068",Electronics,GB,Medium,Medium,Direct,0.0321,322666.33,CA,2025-11-14,New,2,0,54,75.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,775.86,11.06,0.00,0.00
P0008774,"2025-12-29 09:26:46",M00084,C006128,74.03,EUR,1.24,Card,Debit,Visa,IT,IT,IT,Desktop,DEV006128,0,0,1,0,1,1,Successful,13,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 084",Fashion,NL,Small,Low,Direct,0.0173,48129.31,IT,2025-09-18,Occasional,5,0,582,373.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,74.03,1.24,0.00,0.00
P0037961,"2025-12-29 09:29:38",M00059,C007137,57.43,USD,1.00,Card,Debit,Visa,DE,DE,DE,Mobile,DEV007137,0,0,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 059",Ticketing,US,Small,High,Direct,0.1237,20013.70,DE,2019-01-27,Returning,15,0,3024,1630.73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,57.43,1.00,0.00,0.00
P0014933,"2025-12-29 09:35:22",M00096,C003269,21.94,USD,0.51,Card,Debit,Mastercard,IE,IE,IE,Mobile,DEV003269,0,1,1,0,1,1,Successful,36,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 096","Food Delivery",US,Medium,High,Direct,0.1082,392644.65,IE,2025-11-17,New,2,0,304,268.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.94,0.51,0.00,0.00
P0014555,"2025-12-29 09:35:46",M00050,C004301,647.50,AUD,9.26,"Digital Wallet",Debit,Visa,US,US,US,Desktop,DEV004301,0,0,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 050",Electronics,AU,Small,High,Direct,0.0913,11289.58,US,2025-05-30,New,1,0,671,161.29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,647.50,9.26,0.00,0.00
P0008957,"2025-12-29 09:46:46",M00097,C006128,15.97,AUD,0.42,Card,Debit,Mastercard,IT,IT,IT,Mobile,DEV006128,0,0,1,0,2,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 097","Food Delivery",AU,Medium,High,Marketplace,0.0791,379586.08,IT,2025-09-18,Occasional,5,0,582,373.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,15.97,0.42,0.00,0.00
P0006089,"2025-12-29 09:49:40",M00036,C008821,126.19,EUR,1.97,Card,Debit,Mastercard,DE,DE,DE,Mobile,DEV008821,0,0,1,0,1,0,"Not Attempted",13,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,DE,2025-02-11,New,2,0,712,170.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,126.19,1.97,0.00,0.00
P0001749,"2025-12-29 09:50:50",M00028,C008067,19.87,AUD,0.48,Card,Debit,Visa,IE,IE,IE,Desktop,DEV008067,0,0,1,0,1,1,Successful,21,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,IE,2019-07-25,Loyal,97,0,2789,5252.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,19.87,0.48,0.00,0.00
P0023817,"2025-12-29 09:53:28",M00034,C005981,17.45,USD,0.44,Card,Debit,Visa,IE,IE,IE,Desktop,DEV005981,0,1,1,0,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 034",Gaming,US,Small,High,Direct,0.1105,36241.81,IE,2025-10-28,New,2,0,446,169.80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.45,0.44,0.00,0.00
P0000194,"2025-12-29 09:54:31",M00079,C004164,50.48,EUR,0.91,Card,Debit,Mastercard,IT,IT,IT,Mobile,DEV004164,0,1,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 079",Fashion,IE,Small,Medium,Direct,0.0426,40434.45,IT,2025-12-22,New,1,0,396,50.23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,50.48,0.91,0.00,0.00
P0013917,"2025-12-29 10:00:48",M00053,C006234,33.72,EUR,0.67,Card,Credit,Visa,NL,IT,IT,Desktop,DEV006234,0,1,1,1,1,1,Successful,66,Review,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 053",Gaming,IE,Medium,High,Marketplace,0.1206,179670.03,IT,2025-12-29,New,0,0,319,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,33.72,0.67,0.00,0.00
P0017984,"2025-12-29 10:01:53",M00030,C001488,262.70,EUR,3.88,Card,Debit,Visa,GB,GB,GB,Mobile,DEV001488,0,0,1,0,1,0,"Not Attempted",15,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 030",Marketplace,FR,Small,Low,Marketplace,0.0254,34774.76,GB,2024-11-20,Returning,22,0,856,677.58,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,262.70,3.88,0.00,0.00
P0036716,"2025-12-29 10:04:33",M00007,C008978,352.68,EUR,5.14,Card,Credit,Visa,IE,IE,IE,Mobile,DEV008978,0,0,1,0,1,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 007",Travel,FR,Medium,High,Marketplace,0.0950,424516.91,IE,2021-08-01,Returning,12,0,1973,1434.55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,352.68,5.14,0.00,0.00
P0005335,"2025-12-29 10:09:35",M00028,C008202,15.34,AUD,0.41,Card,Debit,Mastercard,ES,ES,ES,Desktop,NEWDEV304553,1,0,1,0,1,1,Successful,36,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,ES,2023-12-31,Loyal,49,0,1432,1398.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0002299,"2025-12-29 10:13:42",M00013,C004832,152.17,EUR,2.33,"Digital Wallet",Debit,Mastercard,AU,AU,AU,Tablet,DEV004832,0,0,1,0,1,1,Successful,33,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 013",Ticketing,FR,Small,High,Direct,0.1231,23287.41,AU,2025-09-16,New,2,0,305,175.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,152.17,2.33,0.00,0.00
P0016957,"2025-12-29 10:19:04",M00024,C004931,70.53,EUR,1.19,Card,Credit,Visa,GB,GB,GB,Mobile,NEWDEV263379,1,1,1,0,1,1,Successful,41,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 024",Fashion,NL,Small,Low,Direct,0.0166,28430.26,GB,2025-09-03,New,0,0,459,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,70.53,1.19,0.00,0.00
P0035547,"2025-12-29 10:23:55",M00094,C001758,39.79,GBP,0.76,Card,Debit,Visa,CA,CA,CA,Desktop,DEV001758,0,1,1,0,1,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 094",Gaming,GB,Enterprise,High,Direct,0.0971,1362213.54,CA,2025-11-20,New,0,0,485,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,39.79,0.76,0.00,0.00
P0009880,"2025-12-29 10:36:23",M00090,C005910,53.93,USD,0.96,Card,Debit,Mastercard,AU,AU,AU,Desktop,DEV005910,0,0,1,0,1,0,"Not Attempted",13,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 090",Fashion,US,Small,Low,Direct,0.0149,42961.48,AU,2025-05-21,New,2,0,662,163.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,53.93,0.96,0.00,0.00
P0027805,"2025-12-29 10:43:47",M00028,C000469,17.80,AUD,0.45,Card,Credit,Visa,NL,NL,NL,Desktop,DEV000469,0,1,1,0,1,1,Successful,32,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,NL,2025-12-29,New,1,0,678,92.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.80,0.45,0.00,0.00
P0031139,"2025-12-29 10:45:36",M00028,C006791,26.92,AUD,0.58,Card,Debit,Mastercard,ES,US,US,Mobile,DEV006791,0,0,1,1,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,US,2023-08-26,Occasional,4,0,1576,399.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.92,0.58,0.00,0.00
P0001499,"2025-12-29 10:54:25",M00028,C004062,62.09,AUD,1.07,Card,Debit,Visa,AU,AU,AU,Mobile,DEV004062,0,0,0,0,1,0,"Not Attempted",19,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 028","Digital Products",AU,Enterprise,Medium,Direct,0.0402,4712196.07,AU,2024-02-26,Occasional,2,0,1297,219.37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,62.09,1.07,0.00,0.00
P0019687,"2025-12-29 11:00:17",M00048,C006594,30.11,USD,0.62,Card,Debit,Amex,GB,GB,GB,Mobile,DEV006594,0,0,1,0,1,0,"Not Attempted",28,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,GB,2024-09-05,Occasional,4,0,1165,569.86,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,30.11,0.62,0.00,0.00
P0035990,"2025-12-29 11:04:59",M00087,C004472,48.71,CAD,0.88,Card,Credit,Mastercard,GB,GB,GB,Desktop,DEV004472,0,1,1,0,1,1,Successful,37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,GB,2025-11-06,New,1,0,419,101.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,48.71,0.88,0.00,0.00
P0048192,"2025-12-29 11:07:37",M00009,C006193,65.49,USD,1.12,Card,Credit,Mastercard,IE,IE,IE,Mobile,DEV006193,0,0,1,0,1,1,Successful,33,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 009",Ticketing,US,Small,High,Direct,0.1325,25651.21,IE,2024-03-17,Returning,20,0,661,2695.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,65.49,1.12,0.00,0.00
P0036240,"2025-12-29 11:08:59",M00017,C004472,68.83,AUD,1.16,Card,Debit,Mastercard,GB,GB,GB,Tablet,NEWDEV061193,1,1,1,0,2,1,Failed,61,Review,Declined,"Authentication Failed",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,GB,2025-11-06,New,1,0,419,101.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0036022,"2025-12-29 11:10:17",M00017,C008661,53.48,AUD,0.95,Card,Credit,Visa,ES,ES,ES,Mobile,DEV008661,0,0,1,0,1,1,Failed,34,Approve,Declined,"Authentication Failed",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,ES,2022-12-14,Returning,20,0,1715,2054.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0020911,"2025-12-29 11:10:37",M00048,C002578,52.78,USD,0.94,Card,Debit,Visa,DE,DE,ES,Desktop,DEV002578,0,0,1,1,1,1,Successful,44,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,DE,2024-08-24,Occasional,6,0,1198,814.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,52.78,0.94,0.00,0.00
P0046378,"2025-12-29 11:11:54",M00087,C004525,71.58,CAD,1.20,Card,Debit,Visa,IE,IE,IE,Mobile,NEWDEV602076,1,0,1,0,1,1,Successful,36,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,IE,2023-09-12,Returning,17,0,1071,1215.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,71.58,1.20,0.00,0.00
P0048226,"2025-12-29 11:16:12",M00010,C000400,209.20,EUR,3.13,"Digital Wallet",Debit,Mastercard,CA,CA,CA,Mobile,DEV000400,0,0,1,0,1,0,"Not Attempted",5,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 010","Subscription Software",IE,Small,Low,Subscription,0.0234,26199.33,CA,2025-07-26,New,2,0,311,76.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,209.20,3.13,0.00,0.00
P0040368,"2025-12-29 11:18:37",M00079,C004672,47.79,EUR,0.87,Card,Credit,Visa,ES,ES,FR,Desktop,NEWDEV149647,1,1,1,1,1,1,Successful,54,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 079",Fashion,IE,Small,Medium,Direct,0.0426,40434.45,ES,2025-12-27,New,1,0,560,119.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,47.79,0.87,0.00,0.00
P0048232,"2025-12-29 11:28:12",M00097,C000400,33.20,AUD,0.66,"Digital Wallet",Credit,Visa,DE,CA,CA,Desktop,DEV000400,0,0,1,1,2,1,Successful,53,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 097","Food Delivery",AU,Medium,High,Marketplace,0.0791,379586.08,CA,2025-07-26,New,2,0,311,76.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,33.20,0.66,0.00,0.00
P0004316,"2025-12-29 11:35:26",M00015,C002499,116.04,USD,1.82,"Bank Transfer","Not Applicable","Not Applicable",IE,NL,NL,Mobile,DEV002499,0,0,1,1,1,0,"Not Attempted",37,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 015","Subscription Software",US,Small,Low,Subscription,0.0189,22145.96,NL,2022-04-17,Occasional,6,0,1583,600.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,116.04,1.82,0.00,0.00
P0025872,"2025-12-29 11:40:04",M00087,C005520,17.87,CAD,0.45,Card,Debit,Mastercard,IE,IE,IE,Mobile,DEV005520,0,0,1,0,1,1,Successful,34,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,IE,2024-01-10,Occasional,3,0,1181,172.90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.87,0.45,0.00,0.00
P0045014,"2025-12-29 11:42:36",M00095,C005527,784.93,GBP,11.19,"Bank Transfer","Not Applicable","Not Applicable",GB,GB,GB,Desktop,DEV005527,0,0,0,0,1,0,"Not Attempted",21,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 095",Travel,GB,Enterprise,High,Direct,0.0706,1751099.48,GB,2023-02-11,Occasional,6,0,1580,517.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,784.93,11.19,0.00,0.00
P0029817,"2025-12-29 11:45:07",M00096,C000725,29.14,USD,0.61,"Digital Wallet",Debit,Mastercard,CA,CA,CA,Mobile,DEV000725,0,1,1,0,1,1,Successful,35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 096","Food Delivery",US,Medium,High,Direct,0.1082,392644.65,CA,2025-12-10,New,2,0,377,217.07,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,29.14,0.61,0.00,0.00
P0026458,"2025-12-29 11:49:19",M00017,C000750,34.73,AUD,0.69,Card,Credit,Visa,IE,IE,IE,Tablet,DEV000750,0,0,1,0,1,1,Successful,29,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 017","Digital Products",AU,Enterprise,High,Direct,0.1323,3726005.85,IE,2019-08-26,Returning,6,0,2532,235.61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,34.73,0.69,0.00,0.00
P0011274,"2025-12-29 11:51:10",M00089,C006725,202.32,USD,3.03,"Digital Wallet",Debit,Mastercard,DE,DE,DE,Mobile,NEWDEV332634,1,1,1,0,1,1,Successful,30,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 089",Marketplace,US,Small,Medium,Marketplace,0.0393,18142.67,DE,2025-11-23,New,1,0,103,95.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,202.32,3.03,0.00,0.00
P0047015,"2025-12-29 11:54:04",M00036,C008064,58.37,EUR,1.02,Card,Credit,Visa,IE,IE,IE,Mobile,DEV008064,0,0,1,0,1,0,"Not Attempted",21,Approve,Approved,"Not Applicable",0,"Partially Refunded",2025-12-29,2025-12,"Synthetic Merchant 036","Subscription Software",NL,Enterprise,Low,Subscription,0.0160,2698628.20,IE,2023-05-27,Occasional,3,0,1132,263.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,58.37,1.02,0.00,0.00
P0008620,"2025-12-29 12:09:14",M00009,C008220,75.13,USD,1.25,Card,Debit,Visa,GB,GB,GB,Mobile,DEV008220,0,1,1,0,1,1,Successful,43,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 009",Ticketing,US,Small,High,Direct,0.1325,25651.21,GB,2025-03-15,New,0,0,828,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,75.13,1.25,0.00,0.00
P0026854,"2025-12-29 12:13:30",M00081,C009274,26.56,CAD,0.57,Card,Credit,Mastercard,CA,CA,CA,Mobile,DEV009274,0,1,0,0,1,0,"Not Attempted",12,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,CA,2025-12-13,New,0,0,340,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.56,0.57,0.00,0.00
P0028549,"2025-12-29 12:18:24",M00087,C009039,36.98,CAD,0.72,"Bank Transfer","Not Applicable","Not Applicable",US,US,US,Mobile,DEV009039,0,0,1,0,1,0,"Not Attempted",35,Approve,Declined,"Issuer Decline",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 087","Digital Products",CA,Enterprise,High,Marketplace,0.0813,2517105.26,US,2023-03-30,Occasional,4,0,1013,102.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0007769,"2025-12-29 12:26:08",M00015,C004970,137.80,USD,2.13,Card,Credit,Visa,NL,NL,NL,Mobile,NEWDEV482227,1,0,1,0,1,0,"Not Attempted",27,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 015","Subscription Software",US,Small,Low,Subscription,0.0189,22145.96,NL,2025-08-27,Occasional,1,0,775,137.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,137.80,2.13,0.00,0.00
P0044017,"2025-12-29 12:34:07",M00097,C003189,17.76,AUD,0.45,Card,Credit,Mastercard,NL,NL,NL,Mobile,DEV003189,0,0,1,0,1,1,Successful,24,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 097","Food Delivery",AU,Medium,High,Marketplace,0.0791,379586.08,NL,2020-06-05,Returning,16,0,2391,1346.74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,17.76,0.45,0.00,0.00
P0007131,"2025-12-29 12:36:06",M00048,C006662,32.54,USD,0.66,Card,Credit,Visa,IE,IE,IE,Mobile,DEV006662,0,0,1,0,1,1,Successful,28,Approve,Declined,"Invalid Details",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,IE,2024-10-24,Occasional,6,0,439,505.38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0018831,"2025-12-29 12:37:12",M00099,C004305,175.26,EUR,2.65,"Bank Transfer","Not Applicable","Not Applicable",FR,FR,FR,Mobile,DEV004305,0,0,1,0,1,0,"Not Attempted",41,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 099",Ticketing,IT,Medium,High,Direct,0.1322,270364.88,FR,2022-04-08,Occasional,3,0,1971,160.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,175.26,2.65,0.00,0.00
P0032372,"2025-12-29 12:38:40",M00003,C009879,19.02,CAD,0.47,"Digital Wallet",Credit,Mastercard,US,US,US,Mobile,DEV009879,0,0,1,0,1,1,Successful,32,Approve,Declined,"Insufficient Funds",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 003","Digital Products",CA,Small,Medium,Direct,0.0631,33424.90,US,2021-04-18,Loyal,80,0,2335,7014.90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,0.00,0.00,0.00,0.00
P0039553,"2025-12-29 12:57:03",M00004,C007535,106.94,USD,1.70,"Bank Transfer","Not Applicable","Not Applicable",CA,CA,CA,Mobile,DEV007535,0,0,1,0,1,0,"Not Attempted",35,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 004",Fashion,US,Small,High,Marketplace,0.1323,13758.74,CA,2024-01-02,Occasional,1,0,1298,44.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,106.94,1.70,0.00,0.00
P0007678,"2025-12-29 13:01:56",M00037,C004427,56.84,EUR,1.00,Card,Debit,Mastercard,DE,DE,ES,Mobile,NEWDEV295065,1,0,1,1,1,1,Failed,58,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,DE,2022-07-30,Occasional,3,0,1938,189.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,56.84,1.00,0.00,0.00
P0035185,"2025-12-29 13:03:05",M00048,C006180,26.92,USD,0.58,Card,Credit,Mastercard,US,US,US,Mobile,DEV006180,0,0,0,0,1,0,"Not Attempted",20,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 048",Gaming,US,Enterprise,Medium,Marketplace,0.0661,4908068.06,FR,2023-08-14,Returning,6,0,1215,298.66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,26.92,0.58,0.00,0.00
P0007906,"2025-12-29 13:06:56",M00037,C004427,23.38,EUR,0.53,Card,Credit,Mastercard,DE,DE,DE,Mobile,NEWDEV502984,1,0,1,0,2,1,Successful,49,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 037",Gaming,ES,Enterprise,Medium,Subscription,0.0522,3352888.00,DE,2022-07-30,Occasional,3,0,1938,189.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,23.38,0.53,0.00,0.00
P0048922,"2025-12-29 13:07:46",M00081,C006951,21.06,CAD,0.49,Card,Debit,Visa,CA,US,US,Mobile,DEV006951,0,1,0,1,1,1,Successful,36,Approve,Approved,"Not Applicable",0,"Not Refunded",2025-12-29,2025-12,"Synthetic Merchant 081","Food Delivery",CA,Enterprise,Low,Direct,0.0163,4268220.63,US,2025-01-07,New,0,0,1080,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,21.06,0.49,0.00,0.00
